date,change,id,band,call,freq,city,state,detail
2026-08-20,lat,AM199185,AM,XECHAP,1130,TEXCOCO DE MORA,ME,19.505556 -> 19.495833
2026-08-20,lon,AM199185,AM,XECHAP,1130,TEXCOCO DE MORA,ME,-98.881944 -> -98.893333
2026-08-20,city,AM204292,AM,XECSTG,720,GRANJAS COAPAN,PU,GRANJAS -> GRANJAS COAPAN
2026-08-20,erp,AM204292,AM,XECSTG,720,GRANJAS COAPAN,PU,1.0 -> 2.5
2026-08-20,lat,AM204292,AM,XECSTG,720,GRANJAS COAPAN,PU,18.429167 -> 18.429444
2026-08-20,lon,AM204292,AM,XECSTG,720,GRANJAS COAPAN,PU,-97.396667 -> -97.396111
2026-08-20,erp,AM204321,AM,XECSTM,1110,RESURRECCION,PU,0.25 -> 0.125
2026-08-20,lat,AM204321,AM,XECSTM,1110,RESURRECCION,PU,18.446111 -> 18.445556
2026-08-20,lon,AM204321,AM,XECSTM,1110,RESURRECCION,PU,-97.438611 -> -97.439444
2026-08-20,lat,AM50011,AM,WALO,1240,HUMACAO,PR,18.144981 -> 18.144972
2026-08-20,lon,AM50011,AM,WALO,1240,HUMACAO,PR,-65.813239 -> -65.81325
2026-08-20,erp,AM98816,AM,CJRN,710,NIAGARA FALLS,ON,5.0 -> 10.0
2026-08-20,lon,AM98825,AM,CHTN,720,CHARLOTTETOWN,PE,-63.1635 -> -63.164333
2026-08-20,lat,AM98842,AM,CJWW,750,SASKATOON,SK,52.083361 -> 52.073667
2026-08-20,lon,AM98842,AM,CJWW,750,SASKATOON,SK,-106.41725 -> -106.810611
2026-08-20,erp,AM98859,AM,CIAO,790,BRAMPTON,ON,3.0 -> 5.0
2026-08-20,erp,AM98862,AM,CKST,800,LANGLEY,BC,10.0 -> 25.0
2026-08-20,erp,AM98960,AM,CFRY,920,PORTAGE LA PRAIRIE,MB,25.0 -> 10.0
2026-08-20,erp,AM98969,AM,CFBC,930,SAINT JOHN,NB,50.0 -> 2.0
2026-08-20,lat,AM98969,AM,CFBC,930,SAINT JOHN,NB,45.232028 -> 45.231667
2026-08-20,lon,AM98969,AM,CFBC,930,SAINT JOHN,NB,-66.103556 -> -66.104722
2026-08-20,lat,AM98970,AM,CJYQ,930,ST. JOHN'S,NF,47.543833 -> 47.579111
2026-08-20,lon,AM98970,AM,CJYQ,930,ST. JOHN'S,NF,-52.776778 -> -52.7865
2026-08-20,erp,AM98981,AM,CJWW,600,SASKATOON,SK,10.0 -> 25.0
2026-08-20,lat,AM98981,AM,CJWW,600,SASKATOON,SK,52.112 -> 52.073667
2026-08-20,lon,AM98981,AM,CJWW,600,SASKATOON,SK,-106.774222 -> -106.810611
2026-08-20,erp,AM99455,AM,CKXD,1010,GANDER,NF,1.0 -> 5.0
2026-08-20,lat,FB162588,FM,KSRC-FM1,101.5,COMMERCE CITY,CO,39.675278 -> 39.675333
2026-08-20,lon,FB162588,FM,KSRC-FM1,101.5,COMMERCE CITY,CO,-104.873306 -> -104.873361
2026-08-20,lat,FB164514,FM,KFCO-FM3,107.1,AURORA,CO,39.675278 -> 39.675333
2026-08-20,lon,FB164514,FM,KFCO-FM3,107.1,AURORA,CO,-104.873306 -> -104.873361
2026-08-20,lat,FM19050,FM,WCBH,104.3,CASEY,IL,39.273361 -> 39.273333
2026-08-20,lon,FM19050,FM,WCBH,104.3,CASEY,IL,-87.927528 -> -87.9275
2026-08-20,call,FM25225,FM,WLRF,107.1,GREENVILLE,PA,WEXC -> WLRF
2026-08-20,lat,FM58923,FM,KSRH,88.1,SAN RAFAEL,CA,37.971028 -> 37.969944
2026-08-20,lon,FM58923,FM,KSRH,88.1,SAN RAFAEL,CA,-122.514139 -> -122.513056
2026-08-20,call,FM59985,FM,WLVX,100.7,WESTMINSTER,MD,WZBA -> WLVX
2026-08-20,erp,FM762226,FM,KNTC,103.3,TONOPAH,NV,0.015 -> 0.25
2026-08-20,lat,FM762226,FM,KNTC,103.3,TONOPAH,NV,38.071389 -> 38.071611
2026-08-20,lon,FM762226,FM,KNTC,103.3,TONOPAH,NV,-117.2325 -> -117.232417
2026-08-20,call,FM91587,FM,DKLOX,90.9,CRESTON,IA,KLOX -> DKLOX
2026-08-20,erp,FX140886,FM,K226BT,93.1,INDIO,CA,0.039 -> 0.036
2026-08-20,lat,FX140886,FM,K226BT,93.1,INDIO,CA,33.796139 -> 33.796056
2026-08-20,call,FX149343,FM,W211CJ,90.1,WARNER ROBBINS,GA,W220EP -> W211CJ
2026-08-20,freq,FX149343,FM,W211CJ,90.1,WARNER ROBBINS,GA,91.9 -> 90.1
2026-08-20,erp,FX149343,FM,W211CJ,90.1,WARNER ROBBINS,GA,0.099 -> 0.05
2026-08-20,lat,FX200290,FM,K278CU,103.5,ABERDEEN,WA,46.93175 -> 46.948417
2026-08-20,lon,FX200290,FM,K278CU,103.5,ABERDEEN,WA,-123.734306 -> -123.82125
2026-08-20,erp,FX201679,FM,K227DG,93.3,MUSKOGEE,OK,0.015 -> 0.25
2026-08-20,city,FX20722,FM,W213AC,90.5,POUGHKEEPSIE,NY,"HYDE PARK, ETC. -> POUGHKEEPSIE"
2026-08-20,erp,FX20722,FM,W213AC,90.5,POUGHKEEPSIE,NY,0.017 -> 0.01
2026-08-20,lat,FX20722,FM,W213AC,90.5,POUGHKEEPSIE,NY,41.718417 -> 41.720611
2026-08-20,lon,FX20722,FM,W213AC,90.5,POUGHKEEPSIE,NY,-73.996528 -> -73.994472
