id,band,service,call,freq,status,live,class,city,state,country,lat,lon,erp,erp_night,haat,hours,directional,licensee,channel,virtual,network,atsc3,relay
FM7065,FM,FM,WJXM,95.1,LIC,1,C2,MARION,MS,US,32.320139,-88.690861,26.0,,182.0,,,MISSISSIPPI BROADCASTERS,,,,,
FL781828,FM,FL,WKAG-LP,95.1,CP,,LP1,LONDON,KY,US,37.153056,-84.114444,0.1,,26.0,,,"FAITH ASSEMBLY OF GOD CHURCH, INC.",,,,,
FM61281,FM,FM,WLEE-FM,95.1,LIC,1,A,SHERMAN,MS,US,34.324,-88.712,1.45,,91.8,,,"SOUTHERN ELECTRONICS COMPANY, INC.",,,,,
FL195191,FM,FL,WLPZ-LP,95.1,LIC,1,LP1,LEOMINSTER,MA,US,42.537861,-71.725333,0.021,,64.1,,,CITY OF LEOMINSTER,,,,,
FM47935,FM,FM,WLST,95.1,LIC,1,C1,MARINETTE,WI,US,45.063306,-87.657306,100.0,,133.0,,,"AMC PARTNERS ESCANABA, LLC",,,,,
FL787799,FM,FL,WMDS-LP,95.1,CP,,LP1,WOONSOCKET,RI,US,42.021944,-71.592778,0.043,,33.0,,,BROADCAST LEARNING GROUP,,,,,
FM88541,FM,FM,WMGB,95.1,LIC,1,C2,MONTEZUMA,GA,US,32.555694,-83.737139,46.0,,119.0,,,CUMULUS LICENSING LLC,,,,,
FM53975,FM,FM,WNKS,95.1,LIC,1,C,CHARLOTTE,NC,US,35.362361,-81.155083,100.0,,470.0,,,"BEASLEY MEDIA GROUP LICENSES, LLC",,,,,
FL134917,FM,FL,WNLW-LP,95.1,LIC,1,LP1,WILLIAMSBURG,KY,US,36.744528,-84.173528,0.1,,29.6,,,"NEW LIFE RADIO, INC",,,,,
FM189500,FM,FM,WONA-FM,95.1,LIC,1,C3,VAIDEN,MS,US,33.582333,-89.747861,9.2,,157.0,,,"SOUTHERN ELECTRONICS CO., INC.",,,,,
FL195939,FM,FL,WPLC-LP,95.1,LIC,1,LP1,PIQUA,OH,US,40.117833,-84.188722,0.09,,31.4,,,PIQUA CHRISTIAN LIFESTYLE RADIO,,,,,
FM10653,FM,FM,WQMZ,95.1,LIC,1,A,CHARLOTTESVILLE,VA,US,38.048472,-78.469722,6.0,,99.0,,,"TIDEWATER COMMUNICATIONS, LLC",,,,,
FM21606,FM,FM,WQNZ,95.1,LIC,1,C1,NATCHEZ,MS,US,31.509444,-91.405278,100.0,,219.0,,,FIRST NATCHEZ RADIO GROUP INC,,,,,
FM5870,FM,FM,WQRB,95.1,LIC,1,C3,BLOOMER,WI,US,44.928833,-91.542083,8.9,,166.0,,,"IHM LICENSES, LLC",,,,,
FM52353,FM,FM,WRBS-FM,95.1,LIC,1,B,BALTIMORE,MD,US,39.255917,-76.674389,50.0,,152.0,,Y,"PETER AND JOHN RADIO FELLOWSHIP, INC.",,,,,
FM15391,FM,FM,WRKI,95.1,LIC,1,B,BROOKFIELD,CT,US,41.493528,-73.428861,29.5,,194.0,,Y,"TOWNSQUARE LICENSE, LLC",,,,,
FM36950,FM,FM,WRNS-FM,95.1,LIC,1,C,KINSTON,NC,US,35.104333,-77.336361,100.0,,459.0,,,"DICK BROADCASTING COMPANY, INC. OF TENNESSEE",,,,,
FM71462,FM,FM,WRTT-FM,95.1,LIC,1,C2,HUNTSVILLE,AL,US,34.798139,-86.64,13.5,,277.0,,Y,"SOUTHERN STONE COMMUNICATIONS, LLC",,,,,
FL196428,FM,FL,WSGX-LP,95.1,LIC,1,LP1,EAST BATON ROUGE,LA,US,30.406556,-91.015306,0.061,,38.3,,,CHAMBER OF COMMERCE OF EAST BATON ROUGE,,,,,
FM72378,FM,FM,WSSX-FM,95.1,LIC,1,C0,CHARLESTON,SC,US,32.795833,-79.840556,100.0,,303.0,,,"RADIO LICENSE HOLDING CBC, LLC",,,,,
FL134859,FM,FL,WSVB-LP,95.1,LIC,1,LP1,CHIEFLAND,FL,US,29.4805,-82.858722,0.1,,19.3,,,TRINITY BAPTIST CHURCH,,,,,
FL193924,FM,FL,WSYP-LP,95.1,LIC,1,LP1,BIRMINGHAM,AL,US,33.645639,-86.683583,0.055,,40.8,,,SANKOFA YOUTH DEVELOPMENT PROGRAM INC,,,,,
FM39520,FM,FM,WUEZ,95.1,LIC,1,B1,CARTERVILLE,IL,US,37.725333,-89.257028,17.6,,119.0,,,MRR LICENSE LLC,,,,,
FM170940,FM,FM,WUPN,95.1,LIC,1,C3,PARADISE,MI,US,46.466028,-84.719472,25.0,,71.0,,Y,TSE BROADCASTING LLC,,,,,
FB190275,FM,FB,WUPN-FM1,95.1,LIC,1,D,SAULT STE MARIE,MI,US,46.476139,-84.353083,0.25,,0.0,,Y,TSE BROADCASTING LLC,,,,,FM170940
FL195089,FM,FL,WVDL-LP,95.1,LIC,1,LP1,NEW ORLEANS,LA,US,30.031861,-89.9295,0.1,,10.7,,,VIETNAMESE AMERICAN YOUNG LEADERS ASSOCIATION OF NEW ORLEANS,,,,,
FM7322,FM,FM,WVNI,95.1,LIC,1,A,NASHVILLE,IN,US,39.231139,-86.37775,3.8,,105.0,,,"BROWN COUNTY BROADCASTERS, INC.",,,,,
FM54687,FM,FM,WVTQ,95.1,LIC,1,A,SUNDERLAND,VT,US,43.165556,-73.119972,0.105,,718.9,,,VERMONT PUBLIC CO.,,,,,
FM69776,FM,FM,WVUR-FM,95.1,LIC,1,D,VALPARAISO,IN,US,41.465861,-87.041417,0.036,,38.0,,,"THE LUTHERAN UNIVERSITY ASSOC., INC",,,,,
FM74300,FM,FM,WVXG,95.1,LIC,1,A,MOUNT GILEAD,OH,US,40.587556,-82.805444,6.0,,100.0,,Y,"DELMAR COMMUNICATIONS, INC.",,,,,
FL191697,FM,FL,WWZB-LP,95.1,LIC,1,LP1,MANCHESTER,KY,US,37.149806,-83.752139,0.004,,154.0,,,WOLFE COMMUNICATIONS,,,,,
FM17479,FM,FM,WXFX,95.1,LIC,1,C2,PRATTVILLE,AL,US,32.40375,-86.196361,5.4,,333.8,,,CUMULUS LICENSING LLC,,,,,
FM48827,FM,FM,WXRB,95.1,LIC,1,D,DUDLEY,MA,US,42.044778,-71.930917,0.06,,35.0,,,"WXRB-FM EDUCATIONAL BROADCASTING, INC.",,,,,
FM6250,FM,FM,WXTK,95.1,LIC,1,B,WEST YARMOUTH,MA,US,41.635389,-70.23475,50.0,,80.0,,Y,"IHM LICENSES, LLC",,,,,
FM74469,FM,FM,WYLE,95.1,LIC,1,B,GROVE CITY,PA,US,41.252278,-80.357556,19.0,,245.0,,Y,"SOUTHERN BELLE MEDIA FAMILY, LLC",,,,,
FL781469,FM,FL,WZMY-LP,95.1,MOD,,LP1,COLUMBUS,OH,US,39.953889,-82.8325,0.031,,53.0,,,J. JIREH DEVELOPMENT CORP.,,,,,
FM14375,FM,FM,WZZO,95.1,LIC,1,B,BETHLEHEM,PA,US,40.620389,-75.293222,30.0,,192.0,,Y,"IHM LICENSES, LLC",,,,,
FM94668,FM,FM,CBTHFM,95.3,LIC,1,B,TERRACE,BC,CA,54.517833,-128.4725,0.225,,446.0,,Y,-,,,,,
FM780461,FM,FM,CBUB-FM,95.3,CP,,A,OSOYOOS,BC,CA,49.101436,-119.578047,0.512,,0.0,,,-,,,,,
FM94642,FM,FM,CBUBFM,95.3,LIC,1,A,OSOYOOS,BC,CA,49.102111,-119.578417,0.235,,-76.0,,,-,,,,,
FM94782,FM,FM,CBVFM,95.3,LIC,1,C1,QUEBEC,QC,CA,46.861139,-71.079,100.0,,165.0,,,-,,,,,
FM178443,FM,FM,CBZW-FM,95.3,LIC,1,D,BON ACCORD,NB,CA,46.176444,-67.547778,0.015,,124.0,,Y,-,,,,,
FM94694,FM,FM,CFAI-2,95.3,LIC,1,A,KEDGWICK,NB,CA,47.660861,-67.31975,1.2,,132.0,,,-,,,,,
FM94633,FM,FM,CIFM-6,95.3,LIC,1,A,CACHE CREEK,BC,CA,50.755444,-121.301278,0.35,,0.0,,Y,-,,,,,
FM778317,FM,FM,CING-FM,95.3,CP,,C1,HAMILTON,ON,CA,43.303389,-79.962056,100.0,,287.0,,,-,,,,,
FM94638,FM,FM,CKAL-3,95.3,LIC,1,D,KASLO,BC,CA,49.906944,-116.906083,0.042,,-93.0,,,-,,,,,
FM94714,FM,FM,CKDSFM,95.3,LIC,1,C1,HAMILTON,ON,CA,43.207556,-79.77425,100.0,,305.0,,,-,,,,,
FM94678,FM,FM,CKZZ-FM,95.3,LIC,1,C,VANCOUVER,BC,CA,49.357889,-122.953806,36.0,,686.0,,Y,-,,,,,
FX149012,FM,FX,DK237FK,95.3,LIC,1,D,DURANGO,CO,US,37.362778,-107.794222,0.04,,560.5,,Y,FOUR CORNERS BROADCASTING LLC,,,,,FM22036
FX19742,FM,FX,K237AD,95.3,LIC,1,D,ESCALANTE,UT,US,37.94025,-111.7285,0.023,,509.0,,,GARFIELD COUNTY,,,,,FM72224
FX14160,FM,FX,K237AE,95.3,LIC,1,D,TEASDALE-TORREY,UT,US,38.283306,-111.511,0.036,,50.0,,Y,WAYNE COUNTY,,,,,FM65377
FX52759,FM,FX,K237AG,95.3,LIC,1,D,MARYSVALE,UT,US,38.503583,-112.212139,0.01,,65.0,,Y,PIUTE COUNTY,,,,,FM48916
FX53499,FM,FX,K237AL,95.3,LIC,1,D,"PARK CITY, ETC.",UT,US,40.683,-111.523528,0.016,,0.0,,,"RADIO LICENSE HOLDING CBC, LLC",,,,,FM53497
FX3435,FM,FX,K237AW,95.3,LIC,1,D,CHELAN,WA,US,47.806778,-120.034778,0.053,,544.0,,,DR. MIKE ISENHART,,,,,FM41319
FX20543,FM,FX,K237AX,95.3,LIC,1,D,CALIENTE,NV,US,37.623278,-114.50775,0.005,,0.0,,Y,FAITH COMMUNICATIONS CORPORATION,,,,,FM20528
FX20533,FM,FX,K237AY,95.3,LIC,1,D,PIOCHE,NV,US,37.922167,-114.451639,0.005,,282.0,,Y,FAITH COMMUNICATIONS CORPORATION,,,,,FM20528
FX26637,FM,FX,K237BE,95.3,LIC,1,D,BABBITT,MN,US,47.6885,-91.756528,0.053,,110.0,,,"HEARTLAND CHRISTIAN BROADCASTERS, INC.",,,,,FM42902
FX44014,FM,FX,K237BH,95.3,LIC,1,D,ASPEN,CO,US,39.152194,-106.820583,0.05,,339.6,,Y,"ALWAYSMOUNTAINTIME, LLC",,,,,FM4360
FX44009,FM,FX,K237BI,95.3,LIC,1,D,"BRECKENRIDGE, ETC.",CO,US,39.463861,-105.982778,0.054,,393.0,,Y,"KRAYON'S WILD BASIN, LLC",,,,,FM164290
FX44016,FM,FX,K237BL,95.3,LIC,1,D,"VAIL, ETC.",CO,US,39.615528,-106.44975,0.054,,0.0,,Y,"ALWAYSMOUNTAINTIME, LLC",,,,,FM4360
FX44013,FM,FX,K237CB,95.3,LIC,1,D,"EAGLE, ETC.",CO,US,39.644167,-106.860583,0.054,,0.0,,Y,"ALWAYSMOUNTAINTIME, LLC",,,,,FM4360
FX26634,FM,FX,K237CE,95.3,LIC,1,D,ELY,MN,US,47.902667,-91.825417,0.009,,0.0,,,"HEARTLAND CHRISTIAN BROADCASTERS, INC",,,,,FM42902
FX28567,FM,FX,K237CG,95.3,LIC,1,D,INYOKERN,CA,US,35.477444,-117.700056,0.007,,391.0,,Y,INDIAN WELLS VALLEY CHRISTIAN COMMUNICATIONS,,,,,FM20539
FX812,FM,FX,K237CI,95.3,LIC,1,D,KENAI,AK,US,60.510528,-151.272222,0.46,,0.0,,Y,"ALASKA VILLAGE MISSIONS, INC.",,,,,FM43693
FX965,FM,FX,K237CK,95.3,LIC,1,D,RIVIERA,AZ,US,35.246639,-114.743,0.155,,0.0,,Y,DONALD F. HENDREN,,,,,FM39562
FX818,FM,FX,K237CL,95.3,LIC,1,D,HOMER,AK,US,59.669917,-151.512778,0.265,,0.0,,,"ALASKA VILLAGE MISSIONS, INC",,,,,FM43693
FX33375,FM,FX,K237CN,95.3,LIC,1,D,ATWOOD,KS,US,39.780278,-101.043778,0.25,,60.0,,,"KANZA SOCIETY, INC.",,,,,FM174740
FX72900,FM,FX,K237CP,95.3,LIC,1,D,LANDER,WY,US,42.817722,-108.727889,0.076,,0.0,,,EDWARDS COMMUNICATIONS LC,,,,,FM72899
FX23303,FM,FX,K237CR,95.3,LIC,1,D,HESPERUS,CO,US,37.364417,-108.147833,0.01,,441.5,,Y,"NATIVE AMERICAN CHRISTIAN VOICE, INC.",,,,,FM89170
FX140267,FM,FX,K237CY,95.3,LIC,1,D,CEDAR COVE,CO,US,40.493639,-105.181639,0.06,,331.5,,Y,"CEDAR COVE BROADCASTING, INC.",,,,,FM18796
FX139742,FM,FX,K237DA,95.3,LIC,1,D,TOM'S PLACE,CA,US,37.568806,-118.680667,0.01,,0.0,,,MONO COUNTY SERVICE AREA NO. 1,,,,,FM69001
FX147531,FM,FX,K237DH,95.3,LIC,1,D,KNOXVILLE,IA,US,41.333333,-93.112139,0.25,,0.0,,,"M AND H BROADCASTING, INC.",,,,,FM39462
FX150562,FM,FX,K237DM,95.3,LIC,1,D,WALLA WALLA,WA,US,46.009,-118.284111,0.115,,0.0,,,"EMG2, LLC",,,,,FM57757
FX142236,FM,FX,K237DN,95.3,LIC,1,D,PRATT,KS,US,37.652722,-98.742583,0.17,,55.0,,,"GREAT PLAINS CHRISTIAN RADIO, INC.",,,,,FM24987
FX150553,FM,FX,K237DP,95.3,LIC,1,D,KENNEWICK,WA,US,46.161778,-119.155278,0.034,,111.0,,,VINCENT SHIFLET,,,,,FM166057
FX147652,FM,FX,K237DV,95.3,LIC,1,D,MCCOOK,NE,US,40.212778,-100.6525,0.205,,70.5,,,"TRI-STATE BROADCASTING ASSOCIATION, INC",,,,,FM24714
FX147612,FM,FX,K237DW,95.3,LIC,1,D,MILES CITY,MT,US,46.401111,-105.652222,0.034,,211.0,,,P&A MEDIA LLC,,,,,AM42379
FX147617,FM,FX,K237DZ,95.3,LIC,1,D,MISSOULA,MT,US,46.8025,-113.973333,0.099,,505.8,,Y,"RADIO BY GRACE, INC.",,,,,FM166089
FX51214,FM,FX,K237EC,95.3,LIC,1,D,"FLORENCE, ETC.",OR,US,43.956111,-124.075,0.25,,167.5,,Y,"BICOASTAL MEDIA LICENSES V, LLC",,,,,FM40845
FX150495,FM,FX,K237EE,95.3,LIC,1,D,CHILDRESS,TX,US,34.388389,-100.183278,0.1,,24.4,,,GRACE COMMUNITY CHURCH OF AMARILLO,,,,,FM166022
FX148215,FM,FX,K237EL,95.3,LIC,1,D,HURON,SD,US,44.303861,-98.155083,0.17,,58.6,,,"RIVERFRONT BROADCASTING, LLC",,,,,AM15264
FX147964,FM,FX,K237EQ,95.3,LIC,1,D,FARMINGTON,NM,US,36.671111,-108.23175,0.023,,257.4,,,"RELEVANT RADIO, INC.",,,,,FM17161
FX147645,FM,FX,K237ER,95.3,LIC,1,D,GRAND FORKS,ND,US,47.96275,-97.043694,0.17,,0.0,,,"K-LOVE, INC.",,,,,FM77951
FX152814,FM,FX,K237ET,95.3,LIC,1,D,NEW ULM,MN,US,44.30525,-94.41775,0.25,,21.6,,Y,MINNESOTA PUBLIC RADIO,,,,,FM62162
FX150763,FM,FX,K237EW,95.3,LIC,1,D,PORT ALLEN,LA,US,30.49325,-91.244278,0.25,,91.8,,,CSN INTERNATIONAL,,,,,FM8414
FX154500,FM,FX,K237EX,95.3,LIC,1,D,MANKATO,MN,US,44.17275,-94.048,0.005,,78.7,,,MINNESOTA PUBLIC RADIO,,,,,FM42944
FX149294,FM,FX,K237EY,95.3,LIC,1,D,TEMPLE,TX,US,31.094333,-97.356111,0.25,,80.5,,,"K-LOVE, INC.",,,,,FM86326
FX145719,FM,FX,K237FA,95.3,LIC,1,D,POCATELLO,ID,US,42.873778,-112.514139,0.25,,281.4,,Y,CARL WATKINS,,,,,AM35885
FX79176,FM,FX,K237FD,95.3,LIC,1,D,EVANSTON,WY,US,41.353333,-110.908778,0.011,,472.2,,Y,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",,,,,FM94097
FX88622,FM,FX,K237FG,95.3,LIC,1,D,PLEASANT GROVE,UT,US,40.464111,-112.170472,0.22,,0.0,,Y,TRUTH BROADCASTING CORPORATION,,,,,AM129372
FX146186,FM,FX,K237FI,95.3,LIC,1,D,JONESBORO,AR,US,35.798972,-90.742056,0.25,,162.2,,Y,"EAST ARKANSAS BROADCASTERS, INC.",,,,,AM31609
FX147596,FM,FX,K237FJ,95.3,LIC,1,D,THIEF RIVER FALLS,MN,US,48.116361,-96.192528,0.25,,41.6,,,DEWAYNE KVANDE,,,,,FM166017
FX151882,FM,FX,K237FP,95.3,LIC,1,D,DAVENPORT,IA,US,41.546667,-90.465556,0.205,,0.0,,,DAVENPORT EDUCATIONAL ASSOCIATION,,,,,FL133437
FX142184,FM,FX,K237FQ,95.3,LIC,1,D,BISMARCK,ND,US,46.827222,-100.774861,0.25,,0.0,,,RADIO 74 INTERNATIONALE,,,,,FL135691
FX140747,FM,FX,K237FR,95.3,LIC,1,D,TUMWATER,WA,US,47.015639,-122.917639,0.22,,0.0,,,"SEASOUND BROADCASTING, LLC",,,,,FM34485
FX148663,FM,FX,K237FS,95.3,LIC,1,D,CONROE,TX,US,30.378806,-95.528278,0.075,,0.0,,Y,"K-LOVE, INC.",,,,,FM48676
FX143457,FM,FX,K237FT,95.3,LIC,1,D,EUREKA SPRINGS,AR,US,36.360639,-93.748528,0.092,,0.0,,,"COMMUNITY BROADCASTING, INC.",,,,,FM79130
FX157257,FM,FX,K237FX,95.3,LIC,1,D,CASAS ADOBES,AZ,US,32.249111,-111.116639,0.1,,0.0,,Y,DESERT WEST AIR RANCHERS CORPORATION,,,,,AM24590
FX157333,FM,FX,K237GA,95.3,LIC,1,D,ST. GEORGE,UT,US,37.063611,-113.5725,0.125,,0.0,,,"FRANDSEN MEDIA GROUP, LLC",,,,,FM40519
FX152213,FM,FX,K237GC,95.3,LIC,1,D,DES MOINES,IA,US,41.638889,-93.807444,0.25,,0.0,,,"K-LOVE, INC.",,,,,FM42108
FX144507,FM,FX,K237GD,95.3,LIC,1,D,IOWA CITY,IA,US,41.658222,-91.544972,0.25,,0.0,,,"IOWA PUBLIC RADIO, INC.",,,,,FM69158
FX143059,FM,FX,K237GE,95.3,LIC,1,D,OKLAHOMA CITY,OK,US,35.547556,-97.491972,0.25,,0.0,,,"TYLER MEDIA, LLC",,,,,AM73981
FX33668,FM,FX,K237GF,95.3,LIC,1,D,KALISPELL,MT,US,48.013833,-114.367083,0.2,,0.0,,Y,"ANDERSON RADIO BROADCASTING, INC.",,,,,FM2205
FX141906,FM,FX,K237GG,95.3,LIC,1,D,DENVER,CO,US,39.729361,-105.236167,0.099,,0.0,,Y,"KLZ RADIO, INC.",,,,,AM12364
FX142610,FM,FX,K237GJ,95.3,LIC,1,D,KENEDY-KARNES CITY,TX,US,28.851667,-97.88,0.25,,0.0,,,"KARNES CITY WORSHIP CENTER, INC.",,,,,AM17322
FX56806,FM,FX,K237GK,95.3,LIC,1,D,DORRIS,CA,US,41.629861,-122.231667,0.01,,0.0,,,CSN INTERNATIONAL,,,,,FM8414
FX24670,FM,FX,K237GN,95.3,LIC,1,D,EVERETT,WA,US,47.929528,-122.249028,0.25,,0.0,,Y,"S-R BROADCASTING CO., INC.",,,,,AM62056
FX156897,FM,FX,K237GQ,95.3,LIC,1,D,KANSAS CITY,KS,US,38.999722,-94.666333,0.25,,0.0,,Y,"CATHOLIC RADIO NETWORK, INC.",,,,,AM4373
FX154564,FM,FX,K237GR,95.3,LIC,1,D,JOHNSON,AR,US,36.147222,-94.187222,0.044,,0.0,,Y,"MAXX MEDIA RADIO, LLC",,,,,AM35729
FX200683,FM,FX,K237GT,95.3,LIC,1,D,BLUE EARTH,MN,US,43.666889,-94.122194,0.25,,0.0,,,"RIVERFRONT BROADCASTING OF MINNESOTA, INC.",,,,,AM33650
FX201110,FM,FX,K237GU,95.3,LIC,1,D,COLUMBIA,MO,US,38.955306,-92.272417,0.25,,0.0,,,"ZIMMER RADIO OF MID-MISSOURI, INC",,,,,AM34409
FX201311,FM,FX,K237GV,95.3,LIC,1,D,TUBA CITY,AZ,US,36.131667,-111.250556,0.25,,0.0,,,ACROSS NATIONS,,,,,AM71794
FX201398,FM,FX,K237GW,95.3,LIC,1,D,LITTLE ROCK,AR,US,34.782861,-92.190972,0.24,,0.0,,,"HABIBI'S BROADCASTING, LLC.",,,,,AM40745
FX200284,FM,FX,K237GY,95.3,LIC,1,D,PROSSER,WA,US,46.186528,-119.75475,0.205,,0.0,,Y,IGLESIA PENTECOSTAL VISPERA DEL FIN,,,,,AM53675
FX201186,FM,FX,K237GZ,95.3,LIC,1,D,SAN FRANCISCO,CA,US,37.68675,-122.435361,0.04,,0.0,,Y,"SCA-PALO ALTO, LLC",,,,,AM65485
FX202737,FM,FX,K237HA,95.3,LIC,1,D,NAMPA,ID,US,43.75475,-116.09925,0.099,,0.0,,Y,"RADIO LICENSE HOLDING CBC, LLC",,,,,AM16854
FX202305,FM,FX,K237HD,95.3,LIC,1,D,FORT WORTH,TX,US,32.799028,-97.295583,0.15,,0.0,,Y,"IHM LICENSES, LLC",,,,,AM63780
FX202776,FM,FX,K237HF,95.3,LIC,1,D,ST. JOSEPH,MO,US,39.680833,-94.78,0.25,,0.0,,,"EAGLE COMMUNICATIONS, INC.",,,,,AM34419
FX148350,FM,FX,K237HG,95.3,LIC,1,D,CEDAR HILL,TX,US,32.590278,-96.973333,0.001,,0.0,,Y,CENTRO CRISTIANO DE VIDA ETERNA,,,,,FM9627
FX56108,FM,FX,K237HH,95.3,LIC,1,D,LAKETOWN-GARDEN CITY,UT,US,41.882222,-111.270389,0.25,,0.0,,Y,RICH COUNTY,,,,,FM48916
FM14769,FM,FM,KBBN-FM,95.3,LIC,1,C2,BROKEN BOW,NE,US,41.387222,-99.821222,30.0,,174.9,,,CUSTER COUNTY BROADCASTING CO.,,,,,
FM82085,FM,FM,KBHH,95.3,LIC,1,A,KERMAN,CA,US,36.355778,-120.462361,6.0,,100.0,,,CHAVEZ MEDIA,,,,,
FM24795,FM,FM,KBKR-FM,95.3,LIC,1,A,BAKER,OR,US,44.788194,-117.81075,6.0,,-61.0,,,"KJDY,LLC",,,,,
FM68769,FM,FM,KCDQ,95.3,LIC,1,A,DOUGLAS,AZ,US,31.369,-109.529778,0.8,,12.0,,,"COCHISE BROADCASTING, LLC",,,,,
FL193454,FM,FL,KCPZ-LP,95.3,LIC,1,LP1,KANSAS CITY,MO,US,39.045,-94.448889,0.021,,62.0,,,CONCRETE TRUTH PRAISE INC,,,,,
FM26456,FM,FM,KCSI,95.3,LIC,1,C2,VILLISCA,IA,US,41.026444,-95.200833,50.0,,101.0,,,"HAWKEYE COMMUNICATIONS, INC.",,,,,
FM23279,FM,FM,KCXY,95.3,LIC,1,C1,EAST CAMDEN,AR,US,33.504,-92.810722,100.0,,139.0,,,"RADIO WORKS, INC.",,,,,
FM74311,FM,FM,KDDD-FM,95.3,LIC,1,C3,DUMAS,TX,US,35.864167,-101.929444,25.0,,75.0,,,"DRIVEN MEDIA, LLC",,,,,
FM33310,FM,FM,KDJS-FM,95.3,LIC,1,C2,WILLMAR,MN,US,45.023028,-95.265861,50.0,,133.0,,,"IOWA CITY BROADCASTING COMPANY, INC.",,,,,
FM12056,FM,FM,KDKD-FM,95.3,LIC,1,C3,CLINTON,MO,US,38.371694,-93.918556,14.5,,132.0,,,"RADFORD MEDIA GROUP, LLC",,,,,
FM1163,FM,FM,KECH-FM,95.3,LIC,1,C1,SUN VALLEY,ID,US,43.6435,-114.398083,2.5,,583.0,,,"WOODS RIVER MEDIA, LLC",,,,,
FM14755,FM,FM,KELW,95.3,LIC,1,C3,GILMER,TX,US,32.614167,-94.874444,9.5,,161.0,,Y,"EDUCATIONAL RADIO FOUNDATION OF EAST TEXAS, INC.",,,,,
FL195276,FM,FL,KEPH-LP,95.3,LIC,1,LP1,FRIENDSWOOD,TX,US,29.509111,-95.164917,0.088,,31.8,,,CALVARY CHAPEL SOUTHEAST HOUSTON,,,,,
FL135149,FM,FL,KERC-LP,95.3,LIC,1,LP1,KERMIT,TX,US,31.855389,-103.093472,0.1,,28.0,,,HOLY SPIRIT OIL FILLED MINISTRY,,,,,
FM40744,FM,FM,KERX,95.3,LIC,1,C2,PARIS,AR,US,35.287028,-94.047694,50.0,,140.0,,,"PEARSON BROADCASTING OF PARIS, INC.",,,,,
FL193459,FM,FL,KEWZ-LP,95.3,LIC,1,LP1,WEST MONROE,LA,US,32.524722,-92.194722,0.085,,33.0,,,WEST MONROE COMMUNITY RADIO,,,,,
FM33277,FM,FM,KGSL,95.3,LIC,1,C3,WINONA,MN,US,44.041889,-91.679861,11.0,,151.0,,,"LEIGHTON RADIO HOLDINGS, INC.",,,,,
FM34525,FM,FM,KHCA,95.3,LIC,1,A,WAMEGO,KS,US,39.187278,-96.403611,6.0,,94.0,,,"KHCA, INC.",,,,,
FM41328,FM,FM,KHYI,95.3,LIC,1,C2,HOWE,TX,US,33.470111,-96.788889,17.0,,264.0,,,"METRO BROADCASTERS - TEXAS, INC.",,,,,
FB756218,FM,FB,KHYI-FM1,95.3,LIC,1,D,HOWE,TX,US,33.102717,-96.670314,0.8,,0.0,,Y,"METRO BROADCASTERS - TEXAS, INC.",,,,,
FM52020,FM,FM,KIFG-FM,95.3,LIC,1,A,IOWA FALLS,IA,US,42.513583,-93.216028,6.0,,59.0,,,"TIMES-CITIZEN COMMUNICATIONS, INC.",,,,,
FM87299,FM,FM,KINZ,95.3,LIC,1,C3,HUMBOLDT,KS,US,37.747833,-95.561083,24.0,,102.0,,,MY TOWN MEDIA INC,,,,,
FM171037,FM,FM,KJJB,95.3,LIC,1,C3,EAGLE LAKE,TX,US,29.59275,-96.490528,17.5,,42.0,,,CENTRO CRISTIANO DE VIDA ETERNA,,,,,
FM35569,FM,FM,KJLV,95.3,LIC,1,A,LOS GATOS,CA,US,37.204667,-121.949944,0.87,,262.0,,,"K-LOVE, INC.",,,,,
FB35570,FM,FB,KJLV-FM1,95.3,LIC,1,D,"SCOTTS VALLEY, ETC.",CA,US,37.163833,-121.918278,0.1,,709.9,,Y,"K-LOVE, INC.",,,,,FM35569
FB35571,FM,FB,KJLV-FM2,95.3,LIC,1,D,NEW ALMADEN,CA,US,37.124944,-121.899389,0.086,,677.0,,Y,"K-LOVE, INC.",,,,,FM35569
FM165964,FM,FM,KKWZ,95.3,LIC,1,A,RUGBY,ND,US,48.354167,-99.992639,6.0,,45.0,,,"RUGBY BROADCASTERS, INC.",,,,,
FM82295,FM,FM,KLCR,95.3,LIC,1,C3,LAKEVIEW,OR,US,42.204861,-120.328389,0.78,,306.0,,,WOODROW WARREN,,,,,
FM7709,FM,FM,KLLY,95.3,LIC,1,B1,OILDALE,CA,US,35.459111,-119.021194,12.5,,141.0,,,FREQUENCY BROADCASTING INC.,,,,,
FM60860,FM,FM,KLXS-FM,95.3,LIC,1,C1,PIERRE,SD,US,44.311639,-100.352917,100.0,,158.0,,,RIVERFRONT,,,,,
FM7097,FM,FM,KMGZ,95.3,LIC,1,C3,LAWTON,OK,US,34.575361,-98.475333,14.0,,88.0,,,"BROADCO OF TEXAS, INC.",,,,,
FM59539,FM,FM,KNEL-FM,95.3,LIC,1,A,BRADY,TX,US,31.124333,-99.359778,6.0,,91.0,,,"FARRIS BROADCASTING, INC.",,,,,
FM59624,FM,FM,KNOF,95.3,LIC,1,A,ST. PAUL,MN,US,44.976083,-93.272444,0.9,,258.0,,Y,"CHRISTIAN HERITAGE BROADCASTING, INC.",,,,,
FM198738,FM,FM,KOJP,95.3,LIC,1,A,PRESIDIO,TX,US,29.571028,-104.362417,1.0,,4.0,,,MARFA PUBLIC RADIO,,,,,
